work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,scale_relationship,core_gate,human_review_priority,human_review_reason
work_8fd725d2118803e2,6877a7c38178a1737a765e1878bd04d296cb7b23,core_audit,1,6877a7c38178a1737a765e1878bd04d296cb7b23,A petascale automated imaging pipeline for mapping neuronal circuits with high-throughput transmission electron microscopy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,d58b64ed12ea136fe109b493ef806923eec9b81f4c5fd34f8b4da4ee20be9fd9,batch_022,core_relevant,"['infrastructure', 'acquisition_preparation']",0.9,petascale automated imaging pipeline for mapping neuronal circuits,Petascale pipeline for neuronal circuit imaging.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_8fdabecbe4e2c04e,887174d0653bccb864fe0b41bf9ccde6949d4301,core_audit,1,887174d0653bccb864fe0b41bf9ccde6949d4301,UniSPAC: A Unified Segmentation Framework for Proofreading and Annotation in Connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,bf8f14e63e7850955bb6c4b3e0cb0641c6206fba48cf76ec260ad5357d56a7d0,batch_022,core_relevant,"['proofreading_qc', 'infrastructure']",0.91,Unified Segmentation Framework for Proofreading and Annotation,UniSPAC proofreading/annotation for connectomes.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_8ff3287e6273c9b6,1d8afecc238378fa283d92db91f84c99f696e42e,unresolved,1,1d8afecc238378fa283d92db91f84c99f696e42e,"Why brain radiation therapy should take account of the individual structural and functional connectivity: Toward an irradiation ""à la carte"".",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,515ca019e050198230138dbb8e905d65c4c232d56dc9c7eb244c972114cf52e6,batch_022,out_of_scope,[],0.9,individual structural connectome... radiation therapy,Radiotherapy planning using macro structural connectome.,"['diffusion_mri_or_tractography', 'generic_health_context']",macro_only,not_applicable,False,
work_90122b36b9362b91,e0cf1c3f0c276ed11344940332baa7e03ba5904e,core_audit,1,e0cf1c3f0c276ed11344940332baa7e03ba5904e,ON Bipolar Cells in Macaque Retina: Type-Specific Synaptic Connectivity with Special Reference to OFF Counterparts,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,f5d98f839ce0b7a0fa8e53072b000d9d7a1686cea0d65877ed8e4cce9c1b64cb,batch_022,adjacent_relevant,['biological_application'],0.74,Type-Specific Synaptic Connectivity in Macaque Retina,Macaque retinal synaptic connectivity study.,[],nanoscale_only,not_applicable,True,low_confidence
work_902cf6d1376f15b8,2d152b0e6a3427743e446d203933c777699fdaa2,role_bridge,1,2d152b0e6a3427743e446d203933c777699fdaa2,Self-Supervised Edge Detection Reconstruction for Topology-Informed 3D Axon Segmentation and Centerline Detection,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,97a63d5482c2b342decfd2766a9eba344d1f9c81a9c92aa44f28cb165fed8301,batch_022,core_relevant,['reconstruction_segmentation'],0.89,Topology-Informed 3D,Self-supervised edge detection for 3D EM connectomics segmentation.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_9032dc6e20a7986f,ebdce6eb044977c15c9c3ae007e89fb9e775d589,unresolved,1,ebdce6eb044977c15c9c3ae007e89fb9e775d589,Functional connectome assessed using graph theory in drug-naive Parkinson’s disease,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0315d78ded45b7962804de3f8c553f62560a0bf5a1fcf3b55206dadc2b0edea2,batch_022,out_of_scope,[],0.92,Functional connectome assessed using graph theory... Parkinson,rs-fMRI graph analysis in Parkinson disease.,"['generic_health_context', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_9042533931f186c6,ef5e08490890aa8148ac7f9b9bd2433abdf953c3,unresolved,1,ef5e08490890aa8148ac7f9b9bd2433abdf953c3,Brain Connectomics and Severity of Internalizing Symptoms in Early Adolescence Predict Severity of Suicidal Ideation in Later Adolescence,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,4e9342c25888487af7fe8b48432eee1b61ea3123aaa83a824eefdb6e520cb4b5,batch_022,out_of_scope,[],0.9,Brain Connectomics and Severity of Internalizing Symptoms,Macro connectomics and adolescent internalizing symptoms.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_904e008acf5d231a,c0f949b577595cd557e5d5247e82d56e54fba1f6,role_bridge,1,c0f949b577595cd557e5d5247e82d56e54fba1f6,From neurons to novelty: Circuit mechanisms shaping courtship evolution,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,c67ea0e5af59bee61eec6af23f57db2387e8fe45be3bfb6e1e6e2b3429ca0fc9,batch_022,out_of_scope,[],0.88,Circuit mechanisms shaping courtship evolution,Comparative courtship circuit evolution review without connectomics data.,[],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_90618fb25ab401ec,af2c004e3a552c5dcd7d6832ab799efbff63609c,unresolved,1,af2c004e3a552c5dcd7d6832ab799efbff63609c,The spatial extent of anatomical connections within the thalamus varies across the cortical hierarchy in humans and macaques,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,fea4f0c5c5b4a6e7e964e82828ad9d3a8f4bc2c4756a1c0d7ec6c3d46a602b07,batch_022,out_of_scope,[],0.93,diffusion magnetic resonance imaging (dMRI)... Human Connectome Project,dMRI tractography corticothalamic connectivity extent.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_9078f00c811ea604,50f82c2bfc483e01e3e676c618531b69b8294369,role_bridge,1,50f82c2bfc483e01e3e676c618531b69b8294369,High-quality reference genome and annotation aids understanding of berry development for evergreen blueberry (Vaccinium darrowii),agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,d16f52260dfb246d0a3dd09340e94f55c745d683d2dc00b4325fdfb789f41628,batch_022,out_of_scope,[],0.97,reference genome and annotation aids understanding of berg,Plant genome annotation.,[],unclear,not_applicable,False,
work_908f9dfa68a849c9,290acb3ad25f4c4824c6779de0b021e0752c14db,role_bridge,1,290acb3ad25f4c4824c6779de0b021e0752c14db,Visual Correspondences for Unsupervised Domain Adaptation on Electron Microscopy Images,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b03890a075805526e8fa3b958c768fcd06b95411234ef236e39caac47f64928e,batch_022,core_relevant,['reconstruction_segmentation'],0.9,Unsupervised Domain Adaptation on Electron Microscopy,Domain adaptation for EM connectomics segmentation.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_90a7b61f851fbefe,dc2a53e7206265c78323e86c303cec1385eb4026,core_audit,1,dc2a53e7206265c78323e86c303cec1385eb4026,Sexually dimorphic differentiation of a C. elegans hub neuron is cell-autonomously controlled by a conserved transcription factor,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3dc84b5bb129b1bd95080a224511ab743dcc9b9acd3147f9294861e7e77f9726,batch_022,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.8,sex-specific scaling of several components of the synaptic vesicle machinery,C. elegans sex-specific PHC synaptic differentiation.,[],nanoscale_only,not_applicable,True,low_confidence
work_90ab1bbec9c51956,d3aefd48b07ad6fb91ae8e1b8aec4a67b4f6c052,unresolved,1,d3aefd48b07ad6fb91ae8e1b8aec4a67b4f6c052,Evaluating the effects of high-throughput structural neuroimaging predictors on whole-brain functional connectome outcomes via network-based matrix-on-vector regression.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ec0ee45cca74ea24763b842ff3373ff974f8c6230fe88ef2972860b2e74169a1,batch_022,out_of_scope,[],0.9,high-throughput structural neuroimaging predictive,Structural neuroimaging prediction evaluation.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_90b88435719f3720,187ce18919e488a943242cfd0b4a9fd062c365f4,core_audit,1,187ce18919e488a943242cfd0b4a9fd062c365f4,Author response: Ubiquitin-dependent regulation of a conserved DMRT protein controls sexually dimorphic synaptic connectivity and behavior,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,core_noise_audit
work_90c276cad38cdf4d,4247b8d599e58572ceabeec5afbbbeb6da6aa4cf,core_audit,1,4247b8d599e58572ceabeec5afbbbeb6da6aa4cf,High speed volumetric imaging for brain connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,47206c24c931b19e89fd463356525c3fe5ae73aeefb884f846cd7bf4a28e1de9,batch_022,core_relevant,['acquisition_preparation'],0.88,High speed volumetric imaging for brain connectomics,High-speed volumetric imaging for connectomics.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_90c90eb885df4cde,c83d861cebc48ec84679da46ad65e6c5995c60aa,unresolved,1,c83d861cebc48ec84679da46ad65e6c5995c60aa,XTRACT - Standardised protocols for automated tractography in the human and macaque brain,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,5864e8f308cb775dc23db21db967b38c786632804f8bbf860ee3386a2ab56229,batch_022,out_of_scope,[],0.93,Standardised protocols for automated tractography in the human,XTRACT human tractography protocols.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_90d960111026dae9,84ef72400bb7202476cf4874418df708b7cec3e5,unresolved,1,84ef72400bb7202476cf4874418df708b7cec3e5,Tractography-based connectomes are dominated by false-positive connections,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a8b834d14a5c2184cb637065381893d9401189b78306601e1e82b2969e04dbf1,batch_022,out_of_scope,[],0.92,Tractography-based connectomes are dominated by false-positive,Critique of tractography connectome false positives.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_90e33b2656540dc8,aa09fa3956a0cd2f8afe41ee5838f15644c00374,core_audit,1,aa09fa3956a0cd2f8afe41ee5838f15644c00374,'The genetic analysis of functional connectomics in Drosophila',agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3df515953b109547aee71b7fdbc14f839917c56e07ba799fa71585157597eb09,batch_022,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.82,bridging structural connectomics to molecular biology and synaptic physiology,Functional connectomics review linking genetics to EM circuits; no wiring reconstruction or pipeline tool.,[],nanoscale_only,not_applicable,True,low_confidence
work_90e640e22f2a6e3e,5d222cbc12ae547a3f20e69b5647d9f011f00c83,core_audit,1,5d222cbc12ae547a3f20e69b5647d9f011f00c83,Multiomics Reveals Biological Mechanisms Linking Macroscale Structural Covariance Network Dysfunction With Neuropsychiatric Symptoms Across the Alzheimer's Disease Continuum.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,00f2b2fda719ebaea209bfe4c07fc83acdf45e421921d5aab3d5a79a48a43a55,batch_022,out_of_scope,[],0.91,Macroscale Structural,Multi-omics macro structural connectome links.,['diffusion_mri_or_tractography'],macro_only,not_applicable,True,core_noise_audit
work_90f0ab271cc12aab,e946184ab6bc18aed9bc3b26f498df9c422c1462,unresolved,1,e946184ab6bc18aed9bc3b26f498df9c422c1462,Feasibility study to unveil the potential: considerations of constrained spherical deconvolution tractography with unsedated neonatal diffusion brain MRI data,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,53644ab9cddf23f0d3ae91b89981fc2a96603707c5ca7ca48ffbc6ef58b7df5a,batch_022,out_of_scope,[],0.92,constrained spherical deconvolution (CSD) tractography... developing human connectome project,Neonatal diffusion tractography feasibility study.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_912e2856eeed9725,03ae0f1f5fecafea502350039dd0fc67ff8f4f2c,unresolved,1,03ae0f1f5fecafea502350039dd0fc67ff8f4f2c,Characterizing variation in the functional connectome: promise and pitfalls,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,43b75811c58b8c0b20e9ffa31d753ad8270a61c3ffa67862445f44b7eee5e536,batch_022,out_of_scope,[],0.9,Characterizing variation in the functional connectome,Functional connectome variation review.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_915007274e2b4131,6234681393f402ef31b1ea166060ba13baae02d9,unresolved,1,6234681393f402ef31b1ea166060ba13baae02d9,Connectome: How the Brain's Wiring Makes Us Who We Are,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_9175923a65870736,5d5d387063be85e96a47e2e3bd2eee99784518f0,unresolved,1,5d5d387063be85e96a47e2e3bd2eee99784518f0,The autonomic brain: Multi-dimensional generative hierarchical modelling of the autonomic connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b651ad21953f8bd38b7f7bff9853acc1df6fc2c1b95ab9db5fb65de28704d0cf,batch_022,out_of_scope,[],0.89,Multi-dimensional generative hierarchical modelling,Generative model of autonomic brain networks.,['generic_network_neuroscience'],unclear,not_applicable,False,
work_9189f72c98e4bc63,8e16de628d5ada58931a598260d7f7dd6fa4b636,core_audit,1,8e16de628d5ada58931a598260d7f7dd6fa4b636,Modeling and simulation of electrodiffusion in dense reconstructions of cerebral tissue,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8a87adc0e25400164da3cfcf019194cd69559c1b0dabecec2e72616c816ee678,batch_022,adjacent_relevant,['structure_function_modeling'],0.79,realistic geometries generated from electron microscopy data,"Electrodiffusion simulation on EM tissue meshes; adjacent biophysics, not wiring-graph analysis.",['analysis_without_wiring_graph'],nanoscale_only,not_applicable,True,low_confidence
work_91a7d484b5f7fde6,bbf80ab2614fa713f83eabf5ce284013780d6da7,unresolved,1,bbf80ab2614fa713f83eabf5ce284013780d6da7,Abnormalities of the Brain Functional Connectome in Pediatric Patients with Multiple Sclerosis (P3.336),agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9c91b4708bf684e49de146b35bdfc8df5485dadec02a22cab82aaa5a23f69c39,batch_022,out_of_scope,[],0.91,Abnormalities of the Brain Functional Connectome in Pediatric,Pediatric functional connectome abnormalities.,"['generic_health_context', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,False,
work_91bc5337106c81dc,9fb48005612fb85d2c2555f92d20c9bf9f97b4d8,core_audit,1,9fb48005612fb85d2c2555f92d20c9bf9f97b4d8,The growing topology of the C. elegans connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,65fc3f09eb167ed5fb5b9776fbb85e3d32aacfa463d6cb8bb46229d663cad1f9,batch_022,core_relevant,['network_science'],0.86,growing topology of the C. elegans connectome,C. elegans connectome topology growth analysis.,[],nanoscale_only,analysis_on_wiring_graph,False,
work_91c2dfa12d011f3e,6b692d91b377a80e8f466042d68e273733b6e239,unresolved,1,6b692d91b377a80e8f466042d68e273733b6e239,"Visualization, Interaction and Tractometry: Dealing with Millions of Streamlines from Diffusion MRI Tractography",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7f8d2a4eb9d43fe5c254472e5a0738a81261016566ee05d006955aa55c2973fe,batch_022,out_of_scope,[],0.91,Tractometry: Dealing with Millions of Streamlines,Tractography tractometry visualization.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_91ced8b8e5667dd9,52f31d00e526bb38a7455e24793c5c9915c81f57,unresolved,1,52f31d00e526bb38a7455e24793c5c9915c81f57,"A cross-modal, cross-species comparison of connectivity measures in the primate brain",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,c885555714e70ca15edfb60cc13b53f6847625b829ed1a9b583b487562955c2d,batch_022,out_of_scope,[],0.9,cross-species comparison of connectivity measures,Cross-species macro connectivity measure comparison.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_91d244b373ff4847,a6d1e4a74fa4f16bfaea813dc1a518e02e09eeb4,unresolved,1,a6d1e4a74fa4f16bfaea813dc1a518e02e09eeb4,Comparing models of information transfer in the structural brain network and their relationship to functional connectivity: diffusion versus shortest path routing,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,2e4f46c12825670d50eb381fff836f4804a9ca149d323455b473e3adb7979e77,batch_022,out_of_scope,[],0.9,information transfer in the structural brain network,Structural brain network information transfer models.,['diffusion_mri_or_tractography'],macro_only,not_applicable,False,
work_91dda4e6f8ffca7f,1d0fb10a58f8bc1954668bc3900c6d27e17ab7a8,core_audit,1,1d0fb10a58f8bc1954668bc3900c6d27e17ab7a8,Modeling epileptic dynamics in the hippocampus using a multiscale approach,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,af471bdd4647e1af0c3cc534f6918d3a39d017e9d9fe128614566604e52aa8d4,batch_022,out_of_scope,[],0.89,Modeling epileptic dynamics in the hippocampus,Epilepsy hippocampal multiscale modeling.,['generic_health_context'],unclear,not_applicable,True,core_noise_audit
work_91e9fc4d7438fd62,1ef8c8c815b7268d7f7d4fe76af78aaa8df3e6da,role_bridge,1,1ef8c8c815b7268d7f7d4fe76af78aaa8df3e6da,A faster algorithm for betweenness centrality,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7a22ed162724cd11422d80fbe7901d2ae17441fca525036a5810a85f862cbd20,batch_022,out_of_scope,[],0.95,A faster algorithm for betweenness centrality,Generic graph algorithm paper.,['generic_network_neuroscience'],unclear,not_applicable,False,
work_91ee5dd87da1cdbf,b6080636a34c4828faab53e1b937be60358b3acf,unresolved,1,b6080636a34c4828faab53e1b937be60358b3acf,Statistical power in network neuroscience.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,90a946496036f60da65cf5288899c0ec9da720ef2b78f3660ea8a7c1a41bafb2,batch_022,out_of_scope,[],0.9,Statistical power in network neuroscience,Network neuroscience power analysis review.,['generic_network_neuroscience'],unclear,not_applicable,False,
work_92080e5af0ac148a,9caefb2121e1234e59088f327a7c370114054631,unresolved,1,9caefb2121e1234e59088f327a7c370114054631,Gotta Match 'Em All: Solution Diversification in Graph Matching Matched Filters,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,54b0736c14c6b728be33281368cd183e53baaae970b7794d03453a226484e83d,batch_022,out_of_scope,[],0.92,Graph Matching,Graph matching algorithms.,['generic_network_neuroscience'],unclear,not_applicable,False,
work_92111302dc094f0e,931ee3626589b88793605c0099ee04afd085a967,core_audit,1,931ee3626589b88793605c0099ee04afd085a967,GRASPing experience-dependent protein expression signatures enriched for hippocampal engram cell synapses,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0616be5db7a9d58ee06a6cd8e7dd4d9d0733bac3d0ee72ecf8b3ac6fb174a2fa,batch_022,out_of_scope,[],0.9,GRASPing experience-dependent protein expression,Proteomics/experience study without connectomics mapping.,[],unclear,not_applicable,True,core_noise_audit
work_9224f576c520ade6,2906ea28a41bf19681b4b2bd15113aa492e4e47c,role_bridge,1,2906ea28a41bf19681b4b2bd15113aa492e4e47c,Online citizen science with the Zooniverse for analysis of biological volumetric data,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,45cd424c211af20b10e92efdd3444dd521960b86843bcde0a85ac17ac9453691,batch_022,role_bridge,['training_outreach'],0.68,Online citizen science with the Zooniverse,Citizen science for biological image analysis.,[],unclear,not_applicable,True,low_confidence
work_925c3e324896606e,aaacf4ad414d1800f4325cce6312081afc63895f,role_bridge,1,aaacf4ad414d1800f4325cce6312081afc63895f,Microscopy Image Browser: A Platform for Segmentation and Analysis of Multidimensional Datasets,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7c2c40e27f4d6d1ea9796d4f950fc47d721545ef9270ed7304e0e44b28b21acf,batch_022,core_relevant,"['infrastructure', 'reconstruction_segmentation']",0.88,Microscopy Image Browser: A Platform for Segmentation and Analysis,MIB platform for connectomics segmentation/analysis.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_92631910468cb6fc,1f5f7130d2dd36b5f03831e11b6c69d8d9940e6d,core_audit,1,1f5f7130d2dd36b5f03831e11b6c69d8d9940e6d,A Drosophila larval premotor/motor neuron connectome generating two behaviors via distinct spatio-temporal muscle activity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ac0987205ff2fa935c94a9058c18dd426a78d6d91c4631c9414e7e3ce75620d6,batch_022,core_relevant,"['reconstruction_segmentation', 'biological_application']",0.92,Drosophila larval premotor/motor neuron connectome,Larval Drosophila premotor/motor connectome.,[],nanoscale_only,em_or_synaptic_reconstruction,False,
work_9265959b18c4a04d,7840a01000c36c475c9ab2e76f1e0693d48d14b9,unresolved,1,7840a01000c36c475c9ab2e76f1e0693d48d14b9,"Emerging connections between cerebellar development, behavior, and complex brain disorders",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,17ed50b19071749081f9288bcb575928bf56f0616710504a3ca128a8cdd026e5,batch_022,out_of_scope,[],0.85,cerebellar connectome framework,Cerebellar development/connectome review without nanoscale methods.,['ambiguous_connectome_usage'],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_92853f562a6d19dd,b6f12b496c0f22848b50f613664d397846783401,core_audit,1,b6f12b496c0f22848b50f613664d397846783401,Specificity and randomness: structure-function relationships in neural circuits,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b1315b5aec66bbb843fb0ce566ecea5d1071618ae0acf9ea5f21f6a9f92e2541,batch_022,adjacent_relevant,['biological_application'],0.75,functional imaging and electron microscopy... synaptic connections,Review linking physiology and EM synaptic connections.,[],nanoscale_only,not_applicable,True,low_confidence
work_929ee15539370b4f,4e76337b423c6a4d36bbc7295308e2a20eea4202,unresolved,1,4e76337b423c6a4d36bbc7295308e2a20eea4202,Test–Retest Reliability of Graph Metrics in High‐resolution Functional Connectomics: A Resting‐State Functional MRI Study,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3ba7bfefe75740b0bd5dac338ac2662df8c365e06547d0b6ed50d5f2f99651c5,batch_022,out_of_scope,[],0.91,Test–Retest Reliability of Graph Metrics in High‐resolution Functional,High-resolution fMRI graph test-retest reliability.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_929ef806e3410477,66882da070357820801b78ba83aa9517972f63fc,core_audit,1,66882da070357820801b78ba83aa9517972f63fc,NeuroBridge-AI: A Hybrid Biophysical and Machine Learning Framework for Multi-Scale Neural Simulation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,96e27d872664e7dd9b894ea50336d2bccd0c2f8f40a88f69bfca9cd872c99835,batch_022,out_of_scope,[],0.89,NeuroBridge-AI: A Hybrid Biophysical and Machine Learning Framework,Hybrid ML biophysical brain modeling.,['generic_machine_learning'],unclear,not_applicable,True,core_noise_audit
work_92a24ba81c8e5978,cb94c627c0846b716006c25bd55f5c6f911ffd28,unresolved,1,cb94c627c0846b716006c25bd55f5c6f911ffd28,Mapping the connectome in awake surgery for gliomas: an update.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b25860805adde64d9ee93011adfbeee51491f7a22d73160104285a6e7a17629c,batch_022,adjacent_relevant,['health_translation'],0.72,mapping the connectome during surgery is a priority,Awake glioma surgery connectome mapping perspective.,"['ambiguous_connectome_usage', 'generic_health_context']",nanoscale_only,not_applicable,True,low_confidence
work_92a573e17ee62f83,dc362aa8d219c84f77368954a8c8a9db8a68a8d4,role_bridge,1,dc362aa8d219c84f77368954a8c8a9db8a68a8d4,Ssecrett and NeuroTrace: Interactive Visualization and Analysis Tools for Large-Scale Neuroscience Data Sets,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,9034a8ce301c62b107c4b4e7d451320e73c152b19667557bceeb6612f01cabfa,batch_022,core_relevant,['infrastructure'],0.86,Ssecrett and NeuroTrace: Interactive Visualization and Analysis Tools,Connectomics visualization/analysis tools.,[],nanoscale_only,connectomics_pipeline_tool,False,
work_92c07020bc270049,210394a7ae681306662460f023140514112c21f3,unresolved,1,210394a7ae681306662460f023140514112c21f3,The dynamic functional connectome: State-of-the-art and perspectives,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,c38158c288d4bc2db678fd8573b9dcc499a6723cca1794558558de0878123f02,batch_022,out_of_scope,[],0.91,dynamic functional connectome,Dynamic functional connectome review.,['resting_state_or_functional_connectivity'],macro_only,not_applicable,False,
work_92c8cb4cb84ea989,9ba210513a32d95d6c880cfd97079d76485a1966,unresolved,1,9ba210513a32d95d6c880cfd97079d76485a1966,The NeuARt II system: a viewing tool for neuroanatomical data based on published neuroanatomical atlases,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b09399ee83ccb592346641369d9dabe54a5632357b7cf782783080b7e8c77953,batch_022,out_of_scope,[],0.9,NeuARt II system: a viewing tool for neuroanatomical data,Neuroanatomical data viewer.,[],unclear,not_applicable,False,
work_92cd6d4932ed3a2c,70f8f6fe0e1bdb176e2d038bbd171b37976139b8,core_audit,1,70f8f6fe0e1bdb176e2d038bbd171b37976139b8,A Differentiable Model for Optimizing the Genetic Drivers of Synaptogenesis,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7287b04abd04b13c2a01c7bcfd9dba07f5f24d4f20490e3c2a01dd8d510398e0,batch_022,adjacent_relevant,['structure_function_modeling'],0.73,member of the Connectome Models family... genetic control of synaptogenesis,Computational SynaptoGen connectome model framework.,[],nanoscale_only,not_applicable,True,low_confidence
work_92dec379d1c56f26,5e18b53f381ab51415f95e0ab5106d4be67bfbf8,unresolved,1,5e18b53f381ab51415f95e0ab5106d4be67bfbf8,"Modularity, Hierarchical Flows and Symmetry of the Drosophila Connectome",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ac778e9d2473bce0d67b3db3a705e5fb35d11ea831c859abac0a048801331042,batch_022,core_relevant,['network_science'],0.88,"Modularity, Hierarchical Flows and Symmetry of the Drosophila Connectome",Drosophila connectome modularity analysis.,[],nanoscale_only,analysis_on_wiring_graph,False,
work_92f0ed50dd791967,436850542dd827cc2fdb0ac61b1c239627582676,core_audit,1,436850542dd827cc2fdb0ac61b1c239627582676,Generating brain-wide connectome using synthetic axonal morphologies,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,809e77dedeef4a5acf6b270ce7318fe6cb81ad4d508d6a5fcce1477c443f185b,batch_022,adjacent_relevant,['structure_function_modeling'],0.74,Generating brain-wide connectome using synthetic axonal morphologies,Synthetic axon morphologies for whole-brain connectome prediction.,[],nanoscale_only,not_applicable,True,low_confidence
