work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,scale_relationship,core_gate,human_review_priority,human_review_reason
work_76cde91826ef7dba,f75c26da0f645056df5d842417a47c3709f9edcc,core_audit,1,f75c26da0f645056df5d842417a47c3709f9edcc,Ancient origin of the rod bipolar cell pathway in the vertebrate retina,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,1be60feb13826f2cb4c0cdd0cf1966e7755ae69ef1e8333e0ad52b619584111b,batch_018,adjacent_relevant,['biological_application'],0.81,Vertebrates rely on rod photoreceptors for vision in low-light conditions,"Zebrafish retinal rod pathway conservation study, not connectome mapping.",[],nanoscale_only,not_applicable,True,low_confidence
work_76cf86007e3f5baf,fb76a48ffc0cf3867e95176242e33831ba0a94a3,core_audit,1,fb76a48ffc0cf3867e95176242e33831ba0a94a3,Visualizing Drosophila connectome with multiview light-sheet macrophotography and iterative expansion microscopy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,113eb1826c810e64a52eda24493c29906297044640e72d44249e212ed97c30ee,batch_018,adjacent_relevant,"['acquisition_preparation', 'alternative_modality']",0.84,Visualizing Drosophila connectome with multiview light-sheet macrophotography and iterative expansion microscopy,Expansion microscopy and light-sheet imaging for connectome visualization; adjacent imaging modality.,[],nanoscale_only,not_applicable,True,low_confidence
work_77081160559213d2,300f4283a4c2e719bf4cc10b41c57cd1253571b2,unresolved,1,300f4283a4c2e719bf4cc10b41c57cd1253571b2,"CONNECTIONS, TRACTS, FRACTALS, AND THE REST: A WORKING GUIDE TO NETWORK AND CONNECTIVITY STUDIES IN NEUROSURGERY.",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,5b87bb1af737e5b9988c5efda39f2b5a2c5f1275aec5f6449fe0cd5c3adddc6e,batch_018,adjacent_relevant,['health_translation'],0.79,Brain mapping and connectomics can probe networks that span the entire brain,Neurosurgery-oriented macro connectomics methods review.,"['ambiguous_connectome_usage', 'mesoscale_only']",multi_scale_bridging,not_applicable,True,low_confidence
work_771c3ae96c9e85dd,17356a69dd1a1a0708e927aa8fc2279d399dcd76,role_bridge,1,17356a69dd1a1a0708e927aa8fc2279d399dcd76,CIRCUIT summer program: A computational neuroscience outreach experience for high-achieving undergraduates via sponsored research,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_77303c6ebe2e7573,02be999d5f5d26eb6e8b03f372033fe8c13823b7,unresolved,1,02be999d5f5d26eb6e8b03f372033fe8c13823b7,"Development and circuitry of the tunicate larval Motor Ganglion, a putative hindbrain/spinal cord homolog",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,5c2603c41908fd456735f76fee1b41e7df5bf97495a1b308834fa69af10cb378,batch_018,adjacent_relevant,['biological_application'],0.83,comprehensively mapped “connectome” of the Ciona Motor Ganglion,Review of mapped Ciona Motor Ganglion connectome and development; not new wiring reconstruction.,[],nanoscale_only,not_applicable,True,low_confidence
work_773cdf88a2616296,06425133d99faf8b672468d3923ff0c5c73dec95,role_bridge,1,06425133d99faf8b672468d3923ff0c5c73dec95,Multiscale brain modeling: bridging microscopic and macroscopic brain dynamics for clinical and technological applications,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a2a48ace9b0e8d47ac990be8d03e4a7552d23c8c2c6673e0a0968b02a6d8f357,batch_018,adjacent_relevant,['structure_function_modeling'],0.8,"Multiscale brain modeling has emerged as a transformative approach, integrating computational models, advanced imaging, and big data",Multiscale brain modeling review spanning micro to macro scales.,['ambiguous_connectome_usage'],multi_scale_bridging,not_applicable,True,low_confidence
work_774db4213bf5fe28,0c48210f02d7b3469be71aff39794174a4c3364b,unresolved,1,0c48210f02d7b3469be71aff39794174a4c3364b,Laterality and Sex Differences of Human Lateral Habenula Afferent and Efferent Fiber Tracts,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,1e514315b08850940e8c2f10f4b0bf7e1561299f984508202147ae95630b3abb,batch_018,out_of_scope,[],0.96,human diffusion magnetic resonance imaging (dMRI) data was obtained from the human connectome project,LHb tractography from HCP dMRI.,['diffusion_mri_or_tractography'],macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_775afee7564bfdda,b360b7b9a1310f6788add57821e064d32c0ec581,core_audit,1,b360b7b9a1310f6788add57821e064d32c0ec581,"Dendrodendritic synapses: past, present and future",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,53dfbef97c7219e1ee71d4c57a0aa3fa7ad681a1dcd1b182f97dca9bbc024966,batch_018,adjacent_relevant,"['synapse_inference', 'biological_application']",0.8,Synapses between dendrites are at the core of mechanisms for processing odor stimuli,"Historical dendrodendritic synapse review, not connectome mapping.",[],nanoscale_only,not_applicable,True,low_confidence
work_7761782e46e5beac,ccb76b86af32b6cadf216166ef963f95a04fceef,unresolved,1,ccb76b86af32b6cadf216166ef963f95a04fceef,Statistical perspective on functional and causal neural connectomics: The Time-Aware PC algorithm,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,55a1217118e9f2ea5ddfd6d637025b9e9ce7704790469063b56dac79645415bf,batch_018,adjacent_relevant,"['network_science', 'structure_function_modeling']",0.79,The representation of the flow of information between neurons in the brain based on their activity is termed the causal functional connectome,Statistical inference of causal functional connectome from neural time series.,[],nanoscale_only,not_applicable,True,low_confidence
work_7778203193fc9080,40a9143cf171029424dbbe9f23ef474226239765,unresolved,1,40a9143cf171029424dbbe9f23ef474226239765,Parameter inference on brain network models with unknown node dynamics and spatial heterogeneity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,756d06dc074867096c9fd7ebb1c9c6ab7eca37a8f383b195fa2f6eb8498bc32c,batch_018,out_of_scope,[],0.88,Model-based data analysis of whole-brain dynamics links the observed data to model parameters in a network of neural masses,Generic whole-brain neural mass model inference.,['generic_network_neuroscience'],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_7797cba72de9a835,c24cf5a303fce2a2be2536a03a963e642e48dfac,unresolved,1,c24cf5a303fce2a2be2536a03a963e642e48dfac,Connectome Classification: Statistical Graph Theoretic Methods for Analysis of MR-Connectome Data,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,uncertain_or_missing_abstract
work_779bff5c5150799c,cb378840209c51aa666e68edda582cf5765dce7f,core_audit,1,cb378840209c51aa666e68edda582cf5765dce7f,Predicting brain age and associated structural networks in mouse models with humanized APOE alleles using integrative and interpretable graph neural networks,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,7582713259fbee1769b65778aad62e61f6c40fdc61818f601f11672649ae9a8d,batch_018,out_of_scope,[],0.91,"integrating brain structural connectomes, genetic traits, environmental factors, and behavioral data",Mouse APOE structural connectome age prediction via GNN.,['generic_health_context'],unclear,not_applicable,True,core_noise_audit
work_779cf8a008972e3a,bb0ffb925b0d493a5de9e452bf1d0f046ebc6421,unresolved,1,bb0ffb925b0d493a5de9e452bf1d0f046ebc6421,Understanding neural flexibility from a multifaceted definition,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3fdeb998075185372da764cdc3d2128065cac4bceaeaa1ce6be9251455f7774d,batch_018,out_of_scope,[],0.9,adaptive connectome dynamics,Neural flexibility review using macroscale functional connectivity concepts.,"['ambiguous_connectome_usage', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_77f7a01eb5b8c41e,44f90a79275a826a22d1e0ddf383f6f95c6eae75,core_audit,1,44f90a79275a826a22d1e0ddf383f6f95c6eae75,Connectome studies on Drosophila: a short perspective on a tiny brain,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,773c4210d77cd12af82f715a72586cedd985548c6b59c96af3191bb69354242a,batch_018,adjacent_relevant,"['acquisition_preparation', 'biological_application']",0.84,Connectome studies on Drosophila: a short perspective on a tiny brain,Short perspective on Drosophila EM connectome efforts; not pipeline tool or wiring-graph release.,[],nanoscale_only,not_applicable,True,low_confidence
work_780f8546d561bbc9,0c50fe5fda8444014094767ae68c472c2d7b2b4d,core_audit,1,0c50fe5fda8444014094767ae68c472c2d7b2b4d,Altered expression of Alzheimer's disease-related genes in the cerebellum of autistic patients: a model for disrupted brain connectome and therapy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,09fb6746ec0e58fb9a86efd076a890fb4c777a7bbe668445680d0bcd41674162,batch_018,role_bridge,"['health_translation', 'biological_application']",0.78,model for disrupted brain connectome and therapy,"Autism/AD gene expression in cerebellum, connectome mentioned as model context.","['ambiguous_connectome_usage', 'generic_health_context']",nanoscale_only,not_applicable,True,low_confidence
work_782b6be8c9300269,b2c145fda59f97ed58186d1f472b8b2e995e8d84,unresolved,1,b2c145fda59f97ed58186d1f472b8b2e995e8d84,Hierarchical graph learning with convolutional network for brain disease prediction,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,596e219297b295ecf67ff1d27254d815a34b462f1c68c25ae0baff5eb41bbe1b,batch_018,out_of_scope,[],0.94,functional connectome approach has become a common method for detecting neurological disorders,Hierarchical GCN on functional connectomes for disease prediction.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",macro_only,not_applicable,True,random_high_confidence_exclusion_audit
work_784400c91f3cd26f,0afef50279bdaacd22971f17cd5c44863fb896c1,core_audit,1,0afef50279bdaacd22971f17cd5c44863fb896c1,Accelerated redevelopment of vocal skills is preceded by lasting reorganization of the song motor circuitry,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,bde556d055830a338fea43c82cabc8ce1bed93dab229df1afa2d54ae5070ecfb,batch_018,adjacent_relevant,['biological_application'],0.8,pronounced synaptic pruning in the forebrain vocal motor area HVC,"Songbird vocal circuit synaptic pruning, not connectome mapping.",[],nanoscale_only,not_applicable,True,low_confidence
work_7893fa8920265f3d,b64b59af06bcef492716127460e7ef0d3b62dbcd,core_audit,1,b64b59af06bcef492716127460e7ef0d3b62dbcd,Analysis of parameter changes of a neuronal network model using transfer entropy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,8fc736380546ac5f91efe8d5f7391674bc716955ee3dabae8100190979b8c9b2,batch_018,adjacent_relevant,['structure_function_modeling'],0.77,transfer entropy (TE) method is one of the primary analyses to explore the information flow between the neuronal populations,"Theoretical TE analysis on HH neuron pairs, not connectome data.",[],nanoscale_only,not_applicable,True,low_confidence
work_78c6e57b544b9fe2,ee41e42e6861ed932fbb1fb1d0c45c1ef2133790,unresolved,1,ee41e42e6861ed932fbb1fb1d0c45c1ef2133790,A generative model of the connectome with dynamic axon growth,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,f7c2cc027e7d5e47324ca06fead94aab988a5e492676b82bf8f9b6e0afa23a01,batch_018,adjacent_relevant,"['network_science', 'structure_function_modeling']",0.82,"Connectome generative models, otherwise known as generative network models",Generative axon growth model for brain-like network geometry.,[],nanoscale_only,not_applicable,True,low_confidence
work_78e78bc14a78941e,d1a1459219d94fc0c1fa3af2b98591f05e5aff14,role_bridge,1,d1a1459219d94fc0c1fa3af2b98591f05e5aff14,Inferring Neuron-level Brain Circuit Connection via Graph Neural Network Amidst Small Established Connections,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,e19e7ac73d2975013860efb0e69fb366e062dcc29da7e162b8e317f3da95d0bb,batch_019,role_bridge,"['reconstruction_segmentation', 'structure_function_modeling']",0.84,Reconstructing neuron-level brain circuit network is a universally recognized formidable task,GNN-based neuronal circuit connection prediction method.,[],unclear,not_applicable,True,low_confidence
work_790c4fa540195de1,f9d50f0971821211b245d9c89757c4acaaf56fb1,core_audit,1,f9d50f0971821211b245d9c89757c4acaaf56fb1,High-performance probes for light and electron microscopy,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,1aef993efdce1d162db5654aba0f72904beaa203b1bf42d955097dd5212505f0,batch_019,adjacent_relevant,"['acquisition_preparation', 'synapse_inference']",0.83,smFP variants complement existing tracers and should facilitate connectomic analysis,Multicolor EM/LM probes to facilitate connectomic analysis; labeling reagents not pipeline software.,[],nanoscale_only,not_applicable,True,low_confidence
work_791a1f8bfcc43bc6,50122d4291919ed11456a8b4b868bffb3950d948,core_audit,1,50122d4291919ed11456a8b4b868bffb3950d948,A null model of the mouse whole-neocortex micro-connectome,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ecaa40f607b475132e28a697eaab83b2e1e011ea9ba3ecbfcedf830182679e91,batch_019,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.82,first draft statistical model of the micro-connectome of a whole mouse neocortex,Statistical draft micro-connectome model integrating meso/micro data; not EM wiring reconstruction.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_79637f99f0c0390e,093a3d3983454c8aafa9ed26ac6c0e7597434004,core_audit,1,093a3d3983454c8aafa9ed26ac6c0e7597434004,NEUROMODULATION OF NEURONAL CIRCUITS: BACK TO THE FUTURE,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,92a0aeeb5e69ba1a93bb7c35a01140829f54adb538541b69be50df1c9ec90e90,batch_019,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.81,the anatomical connectome provides a minimal structure and the neuromodulatory environment constructs and specifies the functional circuits,Neuromodulation perspective on anatomical connectome and circuit function.,[],nanoscale_only,not_applicable,True,low_confidence
work_79a10d3d8a82b5d5,6906b575739fa45a19d6ac5c1bedde329015c4e8,role_bridge,1,6906b575739fa45a19d6ac5c1bedde329015c4e8,NeuroConstruct: 3D Reconstruction and Visualization of Neurites in Optical Microscopy Brain Images,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,facb8b4f077ff4104345dc2f4a122c1305a763b6f775f9875c8c41b58483e303,batch_019,role_bridge,['reconstruction_segmentation'],0.83,NeuroConstruct offers a Segmentation Toolbox with various annotation helper functions,"Optical microscopy neurite segmentation tool, adjacent to connectomics.",[],unclear,not_applicable,True,low_confidence
work_7a062b2b7e0e437e,77cada2e944fdc1c6204a73a55b12da9c761086a,core_audit,1,77cada2e944fdc1c6204a73a55b12da9c761086a,Intracellular microelectrode array (iMEA) and synaptic connectivity mapping,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],unclear,not_applicable,True,core_noise_audit
work_7a1562d871a3be12,89f88d52edf1dafdc82c247fd8f5735471e08fc9,unresolved,1,89f88d52edf1dafdc82c247fd8f5735471e08fc9,The human connectome from an evolutionary perspective.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,82379cd0faeba9fa279fea93b7637bd05d4c817da83ff17e71da8cd695cbb4b4,batch_019,adjacent_relevant,['network_science'],0.82,The connectome describes the comprehensive set of neuronal connections of a species' central nervous system,Evolutionary review of human macroscale connectome organization.,['mesoscale_only'],multi_scale_bridging,not_applicable,True,low_confidence
work_7a4e052848e9ed49,582bf754d9f50dc3f29b0b5122e497e96ecd67de,core_audit,1,582bf754d9f50dc3f29b0b5122e497e96ecd67de,Directed and acyclic synaptic connectivity in the human layer 2-3 cortical microcircuit,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3fe20b82ffb4ab4be3b6660912258187f8e8f71d7544f305d41868064c7dfc63,batch_019,adjacent_relevant,['biological_application'],0.83,synaptic connectivity within the human temporal cortex using samples obtained from brain surgery,"Human cortical microcircuit patch-clamp connectivity, not EM connectome.",[],nanoscale_only,not_applicable,True,low_confidence
work_7a79d9fb47ef2201,6aaec8e563cbe0628c355a612ab7a189fccb60f2,role_bridge,1,6aaec8e563cbe0628c355a612ab7a189fccb60f2,Current Progress and Challenges in Large-Scale 3D Mitochondria Instance Segmentation,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,c605b71cde599132b55859b19213aa29ce23beb771de1946923ee85b59451f20,batch_019,role_bridge,['reconstruction_segmentation'],0.84,mitochondria 3D instance segmentation from electron microscopy images,EM instance segmentation challenge supporting connectomics infrastructure.,[],nanoscale_only,not_applicable,True,low_confidence
work_7a7ede8e181b212c,b47f5020202fa31235900f0ea758aed65e4a36c3,core_audit,1,b47f5020202fa31235900f0ea758aed65e4a36c3,Segregated Subnetworks of Intracortical Projection Neurons in Primary Visual Cortex.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,0e42db5bb8f4dad05d000f682a2207e53fef50483a65acfce1a42c7fcbdb2fac,batch_019,adjacent_relevant,['biological_application'],0.79,relationship between synaptic connectivity within an area and long-range projection target remains unclear,"Mouse V1 patch-clamp connectivity rules, not connectome mapping.",[],nanoscale_only,not_applicable,True,low_confidence
work_7a9ee048a1e92b21,6bb179760f742a8b724e425236988e8d165b3559,unresolved,1,6bb179760f742a8b724e425236988e8d165b3559,"An integrated anatomical, functional and evolutionary view of the Drosophila olfactory system",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,d40a7c08bbfc7231654ab02d0f30a1659bd4327df9b47269f331a2ab2c727b27,batch_019,adjacent_relevant,['biological_application'],0.78,"integrated anatomical, functional and evolutionary view of the Drosophila olfactory system",Drosophila olfactory system anatomy review without connectome mapping.,[],nanoscale_only,not_applicable,True,low_confidence
work_7aacccf8f2da1b54,6238c76f87618d7df29c6db893cfc306bc958cf6,core_audit,1,6238c76f87618d7df29c6db893cfc306bc958cf6,"Transfection via whole-cell recording in vivo: bridging single-cell physiology, genetics and connectomics",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,e1376d98f334e15f006c41abaaae22ba024070ecfbb153a348fca6940c9f7606,batch_019,adjacent_relevant,"['biological_application', 'infrastructure']",0.81,"Transfection via whole-cell recording in vivo: bridging single-cell physiology, genetics and connectomics",Method linking physiology and genetics toward connectomics goals.,[],unclear,not_applicable,True,low_confidence
work_7aea9f3f486f8e03,f4315cce99917cda40739f4fca8b204829c43bc8,unresolved,1,f4315cce99917cda40739f4fca8b204829c43bc8,Whole-Brain Reconstruction of Neurons in the Ventral Pallidum Reveals Diverse Projection Patterns,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,910ad5046a137efa26102cdcb14c00b141e0b3bd03aa1cea8171a1cffef684ab,batch_019,adjacent_relevant,['reconstruction_segmentation'],0.8,reconstructed the whole-brain morphology of VP neurons using fMOST,"fMOST whole-brain neuron tracing, mesoscale not EM connectomics.",['mesoscale_only'],multi_scale_bridging,not_applicable,True,low_confidence
work_7af331d8bd9da513,31bbd556ff01a5ec23ed700e4365b32754906e19,core_audit,1,31bbd556ff01a5ec23ed700e4365b32754906e19,Increasing Electrical Stimulation Efficacy in Degenerated Retina: Stimulus Waveform Design in a Multiscale Computational Model,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,485042875d978b7304a62d33db054f2a559dce352141f29c737c903efe663a4a,batch_019,adjacent_relevant,['structure_function_modeling'],0.79,computational model of electrical stimulation of the retina is proposed for investigating current waveforms,Multiscale retinal prosthetic model using connectome-based network.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_7b3b7858df07f36b,f2dd2274a9bd48b46d4ba9518880bb9bfd6ef973,unresolved,1,f2dd2274a9bd48b46d4ba9518880bb9bfd6ef973,"Physics, emergence, and the connectome.",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,994d3ce4c1437e94aca2ed068bc9b5aae08dda1323a94f24f342d9cb64358c81,batch_019,adjacent_relevant,['structure_function_modeling'],0.76,"Physics, emergence, and the connectome",Theoretical perspective on connectome modeling and complex systems.,[],nanoscale_only,not_applicable,True,low_confidence
work_7b4c996f5bcb02af,183b5293d5122035c64035e6bc62bf6577f0a4f6,core_audit,1,183b5293d5122035c64035e6bc62bf6577f0a4f6,Human Connectome Mapping and Monitoring Using Neuronanorobots,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,dbf9a5185421675d6c35b57e12e443bda34cd59baeecd8f3012a91c51f5bb958,batch_019,out_of_scope,[],0.92,Neuronanorobotics is the application of medical nanorobots to the human brain,"Speculative neuronanorobot connectome mapping proposal, not real connectomics.",[],unclear,not_applicable,True,core_noise_audit
work_7b69c0d654c6eb2e,7977818ea61c73582c3d02bc23cf8a6be78be9d5,core_audit,2,7977818ea61c73582c3d02bc23cf8a6be78be9d5;b938e9c585ad8a1f67dbf0963d8ea43f90a9c7af,Geometry and structural plasticity of synaptic connectivity.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,a139a8468ba176a622752e6111bd8bb35f1321790464484dc95dd1a3ec4be3cf,batch_019,adjacent_relevant,"['synapse_inference', 'biological_application']",0.8,Changes in synaptic connectivity patterns through the formation and elimination of dendritic spines,"Geometric analysis of synaptic connectivity capacity, not connectome mapping.",[],nanoscale_only,not_applicable,True,low_confidence
work_7b7a30f44d034da1,cda733628eeaf613cc3a6526157fa8b7acdab73f,role_bridge,1,cda733628eeaf613cc3a6526157fa8b7acdab73f,De novo assembly and annotation of Hyalomma dromedarii tick (Acari: Ixodidae) sialotranscriptome with regard to gender differences in gene expression,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,43ed494df5ca70fe7b78c047738b73b7dc10420638821e1c202a98381efe8feb,batch_019,out_of_scope,[],0.98,Hyalomma dromedarii tick (Acari: Ixodidae) sialotranscriptome,Tick sialotranscriptome study unrelated to connectomics.,[],unclear,not_applicable,True,random_high_confidence_exclusion_audit
work_7b7df59297ebd4a0,03611fc185a38444740f35e7771f4bdddb03bc72,core_audit,1,03611fc185a38444740f35e7771f4bdddb03bc72,"Imaging cellular structure across scales with correlated light, superresolution, and electron microscopy",agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,ac0c8020359169f7684e2bf8da37ff35dee2ac2712b0edcc37aa88c951d7ea12,batch_019,adjacent_relevant,"['acquisition_preparation', 'alternative_modality']",0.84,"Imaging cellular structure across scales with correlated light, superresolution, and electron microscopy",Correlated LM/super-resolution/EM imaging bridging scales; adjacent multimodal acquisition.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_7bbb57ed1549b5bc,7a0f7ea6bba293f5681ee006802769dede3af4b5,unresolved,1,7a0f7ea6bba293f5681ee006802769dede3af4b5,Methods for analysis of brain connectivity: An IFCN-sponsored review.,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,90b10b9412c5c8d07013652b3b23f4ee7fd24c201f3def9231d2426de82b8574,batch_019,adjacent_relevant,['health_translation'],0.78,Methods for analysis of brain connectivity: An IFCN-sponsored review,Broad neurophysiology and neuroimaging connectivity methods review.,['mesoscale_only'],multi_scale_bridging,not_applicable,True,low_confidence
work_7bf4cfb87937a38b,9d15feef67e9d3c23ec934a801dd43cd36258bdc,core_audit,1,9d15feef67e9d3c23ec934a801dd43cd36258bdc,Learning the wiring rules of a mammalian cortical column,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,64a2bfab7f4f779549bb7fb9045b0f7df4d9f903f4e8e93f93dc8400ea411a6f,batch_019,adjacent_relevant,"['structure_function_modeling', 'network_science']",0.81,model the circuitry of a column of the mouse primary visual cortex,Embedding-based computational model of cortical column wiring rules; simulation not EM connectome.,[],nanoscale_only,not_applicable,True,low_confidence
work_7c0b6a0c16147a76,1e6b85ffae0d77403eda08618346b76be2df19c5,core_audit,1,1e6b85ffae0d77403eda08618346b76be2df19c5,Direct dependencies between neurons explain activity,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,660ead1f73fbf41e7f6a78e78e45ddcc2aaf882f09450a1dd95f04d066950316,batch_019,adjacent_relevant,"['structure_function_modeling', 'biological_application']",0.79,direct dependencies (without interactions between inputs) explain most of the variability in neuronal activity,Minimal neuron models recovering synaptic dependencies across brain regions.,[],nanoscale_only,not_applicable,True,low_confidence
work_7c0dbfe2630320dd,7b0b14ee44cf0a740f00521fd3877c755fc84922,unresolved,1,7b0b14ee44cf0a740f00521fd3877c755fc84922,Comparative Primate Connectomics,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,3236d667b17f2cd5e29eaa6bb55d59c3c4075b2a55d9d3a3d5816da4e40e1e83,batch_019,adjacent_relevant,['network_science'],0.81,Comparative Primate Connectomics,Comparative review of primate macroscale connectivity methods.,['mesoscale_only'],multi_scale_bridging,not_applicable,True,low_confidence
work_7c6166a6cee7212b,671029d666f1905923f758d6fdb8f17ba196ed85,core_audit,1,671029d666f1905923f758d6fdb8f17ba196ed85,High-Complexity Barcoded Rabies Virus for Scalable Circuit Mapping Using Single-Cell and Single-Nucleus Sequencing,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,abce83104c393a455be52a3b0bbac83fcdba7d7e6a1eec524bd0fbc6ef9a87fa,batch_019,adjacent_relevant,"['biological_application', 'infrastructure']",0.83,high-complexity barcoded rabies virus (RV) for scalable circuit mapping from tens of thousands of individual starter cells,Barcoded rabies virus for mesoscale circuit tracing; not synaptic-resolution EM connectomics.,[],multi_scale_bridging,not_applicable,True,low_confidence
work_7c688ddd3be395b9,1c82ca8dc422ac82beba819bcd2845e7fc04bf31,unresolved,1,1c82ca8dc422ac82beba819bcd2845e7fc04bf31,A historical perspective on training students to create standardized maps of novel brain structure: Newly-uncovered resonances between past and present research-based neuroanatomy curricula,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,eb0a3297ffdf0221a95220e687ad97a5aab293c5a2cad14f81627b227846e28e,batch_019,adjacent_relevant,['training_outreach'],0.77,"Brain Mapping & Connectomics (BMC). Now in its seventh year, BMC trains University of Texas at El Paso (UTEP) undergraduates",Undergraduate CURE training in rat brain atlas mapping.,[],unclear,not_applicable,True,low_confidence
work_7cce1ef85776dc84,80388b4514e021396da556e0b1cbbe718a507344,core_audit,1,80388b4514e021396da556e0b1cbbe718a507344,Functional connectivity-based parcellation and connectome of cortical midline structures in the mouse: a perfusion autoradiography study,agent:cursor/claude-opus-5-thinking@2026-08-24,IA-007-v3-work-level,agent_offline,b45375979f256cfe3cd5aea58b358aa266865c9cb266a9ab40d1d4275c7f8b93,batch_019,adjacent_relevant,['biological_application'],0.78,first subregion-level FC analysis of the mouse CMS,Mouse cortical midline functional connectivity autoradiography mapping.,[],unclear,not_applicable,True,low_confidence
