work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason,authors,year,venue,doi,abstract,publication_types,citation_count_work,has_recovered_bridge_version,has_retained_version,survey_tier,analysis_tier,curriculum_labels,curriculum_label_primary,curriculum_label_count
work_b6c3b27d69c61fa3,dd9ba52cba31dfb8108bf7040a23b50b5af5f71d,core_audit,1,dd9ba52cba31dfb8108bf7040a23b50b5af5f71d,Label-free volumetric optical imaging of intact murine brains,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9ec0327ca56a08494f33cbcc3470548d2f72dfcc718f29a5a9b2ddd57a967c86,batch_028,adjacent_relevant,"['alternative_modality', 'acquisition_preparation']",0.78,"electron microscopy (EM) and light microscopy (LM). However, these approaches typically demand extensive sectioning",Label-free optical imaging toward neuronal wiring diagrams.,[],True,low_confidence,Jian Ren; Heejin Choi; Kwanghun Chung; B. Bouma,2017.0,Scientific Reports,10.1038/srep46306,"A central effort of today’s neuroscience is to study the brain’s ’wiring diagram’. The nervous system is believed to be a network of neurons interacting with each other through synaptic connection between axons and dendrites, therefore the neuronal connectivity map not only depicts the underlying anatomy, but also has important behavioral implications. Different approaches have been utilized to decipher neuronal circuits, including electron microscopy (EM) and light microscopy (LM). However, these approaches typically demand extensive sectioning and reconstruction for a brain sample. Recently, tissue clearing methods have enabled the investigation of a fully assembled biological system with greatly improved light penetration. Yet, most of these implementations, still require either genetic or exogenous contrast labeling for light microscopy. Here we demonstrate a high-speed approach, termed as Clearing Assisted Scattering Tomography (CAST), where intact brains can be imaged at optical resolution without labeling by leveraging tissue clearing and the scattering contrast of optical frequency domain imaging (OFDI).",JournalArticle,22,False,True,adjacent_relevant,adjacent,[],,0
work_b6c64af3e1642d38,bea9d7c80384f75090ab1c2eab0896f578814d5e,core_audit,1,bea9d7c80384f75090ab1c2eab0896f578814d5e,Community detection for directed networks revisited using bimodularity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a9a5b73a33dbaacc96986bde25fcbed98f4ee635db11259e64de1d05cd004ac7,batch_028,adjacent_relevant,['network_science'],0.77,application of our approach to the worm neuronal wiring diagram highlights the importance of directed information,Directed community detection applied to C. elegans wiring diagram.,[],True,low_confidence,Alexandre Cionca; Chun Hei Michael Chan; D. Ville,2025.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2500571122,"Significance The art of finding patterns or communities plays a central role in the analysis of structured data such as networks. Community detection in graphs has become a field on its own. Real-world networks, however, tend to describe asymmetric, directed relationships, and community detection methods have not yet reached consensus on how to define and retrieve communities in this setting. This work introduces a framework for the interpretation of directed graph partitions and communities, for which we define the bimodularity index and provide an optimization method to retrieve the embedding and detection of directed communities. The application of our approach to the worm neuronal wiring diagram highlights the importance of directed information that remains hidden from conventional community detection.",JournalArticle,7,False,True,adjacent_relevant,adjacent,[],,0
work_b729320814493b09,d956146c8dfbb8058221ce9c3606e98214d53b5d,core_audit,1,d956146c8dfbb8058221ce9c3606e98214d53b5d,Serial section registration of axonal confocal microscopy datasets for long-range neural circuit reconstruction,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9101d2b3ba1817c89030e6c3c8783026ceb6eda98cb3b1dd4250900a01aebc2c,batch_028,adjacent_relevant,['reconstruction_segmentation'],0.76,registering axons across histological serial sections for long-range neural circuit reconstruction,"Serial-section axon registration for circuit tracing, not EM connectomics.",[],True,low_confidence,L. Hogrebe; António R. C. Paiva; E. Jurrus; Cameron Christensen; M. Bridge; Li Dai; Rebecca L. Pfeiffer; P. Hof; Badrinath Roysam; J. R. Korenberg; T. Tasdizen,2012.0,Journal of Neuroscience Methods,10.1016/j.jneumeth.2012.03.002,"In the context of long-range digital neural circuit reconstruction, this paper investigates an approach for registering axons across histological serial sections. Tracing distinctly labeled axons over large distances allows neuroscientists to study very explicit relationships between the brain’s complex interconnects and, for example, diseases or aberrant development. Large scale histological analysis requires, however, that the tissue be cut into sections. In immunohistochemical studies thin sections are easily distorted due to the cutting, preparation, and slide mounting processes. In this work we target the registration of thin serial sections containing axons. Sections are first traced to extract axon centerlines, and these traces are used to define registration landmarks where they intersect section boundaries. The trace data also provides distinguishing information regarding an axon’s size and orientation within a section. We propose the use of these features when pairing axons across sections in addition to utilizing the spatial relationships among the landmarks. The global rotation and translation of an unregistered section are accounted for using a random sample consensus (RANSAC) based technique. An iterative nonrigid refinement process using B-spline warping is then used to reconnect axons and produce the sought after connectivity information.",JournalArticle,1,False,True,adjacent_relevant,adjacent,[],,0
work_b833458e7c3a0bc0,a1099463e9942468a992461fc27f64bbe7e35d65,unresolved,1,a1099463e9942468a992461fc27f64bbe7e35d65,Statistical Perspective on Functional and Causal Neural Connectomics: A Comparative Study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bab40f8763f90e1d5ba3811e4fd807874171d3ae65d6717b77f9eb90c65d4718,batch_028,adjacent_relevant,['structure_function_modeling'],0.77,"methodologies for mapping neural interactions into structural models, i.e., inference of functional connectome from neural recordings",Statistical framework comparing functional and causal connectomics.,[],True,low_confidence,Rahul Biswas; Eli Shlizerman,2021.0,Frontiers in Systems Neuroscience,10.3389/fnsys.2022.817962,"Representation of brain network interactions is fundamental to the translation of neural structure to brain function. As such, methodologies for mapping neural interactions into structural models, i.e., inference of functional connectome from neural recordings, are key for the study of brain networks. While multiple approaches have been proposed for functional connectomics based on statistical associations between neural activity, association does not necessarily incorporate causation. Additional approaches have been proposed to incorporate aspects of causality to turn functional connectomes into causal functional connectomes, however, these methodologies typically focus on specific aspects of causality. This warrants a systematic statistical framework for causal functional connectomics that defines the foundations of common aspects of causality. Such a framework can assist in contrasting existing approaches and to guide development of further causal methodologies. In this work, we develop such a statistical guide. In particular, we consolidate the notions of associations and representations of neural interaction, i.e., types of neural connectomics, and then describe causal modeling in the statistics literature. We particularly focus on the introduction of directed Markov graphical models as a framework through which we define the Directed Markov Property—an essential criterion for examining the causality of proposed functional connectomes. We demonstrate how based on these notions, a comparative study of several existing approaches for finding causal functional connectivity from neural activity can be conducted. We proceed by providing an outlook ahead regarding the additional properties that future approaches could include to thoroughly address causality.",JournalArticle,18,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_b866698ca919a87c,86d634e81b4596c1ffe177eff62cfe27401f7ac8,role_bridge,1,86d634e81b4596c1ffe177eff62cfe27401f7ac8,"Structure, biophysics, and circuit function of a “giant” cortical presynaptic terminal",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2bac75825949c8386c9ff64c4b32d266ea235dda0f1d64737a41f3c406af90cd,batch_028,adjacent_relevant,"['synapse_inference', 'biological_application']",0.79,"freeze-fracture and flash-and-freeze electron microscopy, has provided new insights into the structure, biophysics, and network function of hippocampal mossy fiber synapses",Hippocampal mossy fiber synapse ultrastructure review.,[],True,low_confidence,David Vandael; Peter Jonas,2024.0,Science,10.1126/science.adg6757,"The hippocampal mossy fiber synapse, formed between axons of dentate gyrus granule cells and dendrites of CA3 pyramidal neurons, is a key synapse in the trisynaptic circuitry of the hippocampus. Because of its comparatively large size, this synapse is accessible to direct presynaptic recording, allowing a rigorous investigation of the biophysical mechanisms of synaptic transmission and plasticity. Furthermore, because of its placement in the very center of the hippocampal memory circuit, this synapse seems to be critically involved in several higher network functions, such as learning, memory, pattern separation, and pattern completion. Recent work based on new technologies in both nanoanatomy and nanophysiology, including presynaptic patch-clamp recording, paired recording, super-resolution light microscopy, and freeze-fracture and “flash-and-freeze” electron microscopy, has provided new insights into the structure, biophysics, and network function of this intriguing synapse. This brings us one step closer to answering a fundamental question in neuroscience: how basic synaptic properties shape higher network computations. Editor’s summary A central circuit within the hippocampus is the projection from the dentate gyrus to area CA3. Its connections are formed by hippocampal mossy fiber synapses. These structures are among the largest synapses in the central nervous system and can therefore be studied to address many basic questions about synaptic transmission. Recent technical advances have offered opportunities to understand this connection in unprecedented detail. Vandael and Jonas reviewed the enormous progress that has been made in the past few years in our understanding of the structure, biophysics, and network function of hippocampal mossy fiber synapses. —Peter Stern A review describes insights into the function of a key glutamatergic synapse. BACKGROUND The hippocampus plays a key role in learning and memory. Exactly in the center of this circuit is found a glutamatergic synapse with remarkable properties—the mossy fiber synapse, which provides the connection between the granule cell layer and the CA3 subfield. This synapse has fascinated neuroscientists for decades. As already noted by Ramón y Cajal, this synapse is characterized by the large size of the presynaptic terminals and the proximal location on the dendrites of the postsynaptic CA3 pyramidal neurons, where it impinges on large spines, termed “thorny excrescences.” These properties have led to the idea that the mossy fiber synapse is a very powerful synapse that may efficiently activate its postsynaptic target cells. Thus, the mossy fiber synapse in the hippocampus is often depicted as a “teacher” or “detonator,” somewhat analogous to the climbing fiber synapse in the cerebellum. However, this hypothesis has not been fully tested, and the underlying synaptic mechanisms remain unclear. ADVANCES Because of its comparatively large size, the hippocampal mossy fiber synapse is accessible to direct presynaptic patch-clamp recording. Therefore, the mossy fiber synapse allows a rigorous investigation of the biophysical mechanisms of synaptic transmission and plasticity, being comparable to the squid giant synapse in the invertebrate nervous system and the calyx of Held in the auditory brainstem of mammals. Recent work based on new technologies in both nanoanatomy and nanophysiology, including presynaptic patch-clamp recording, paired recording, superresolution light-microscopy, and freeze-fracture and “flash-and-freeze” electron microscopy, has provided new insights into structure (see figure, panel A), biophysics (see figure, panel B), and network function (see figure, panel C) of this intriguing synapse. At the synaptic level, its distinctive facilitation has been linked to the coupling between Ca2+ channels and release sensors, and the potentiation has been related to the size and organization of synaptic vesicle pools. At the network level, the mossy fiber synapse not only contributes to storage of information, as expected for a “teacher” synapse, but is also involved in recall and participates in higher-order computations (pattern separation and pattern completion). Structural changes associated with plasticity may represent “synaptic engrams.” This brings us one step closer to answering a fundamental question in neuroscience: How basic synaptic properties shape higher-network computations. OUTLOOK The hippocampal mossy fiber synapse not only plays a key role in higher-network functions but also seems to be impaired in several brain diseases. In epilepsy, mossy fiber sprouting leads to the formation of mossy fiber synapses with distinct functional properties. In genetic mouse models of neuropsychiatric diseases, including schizophrenia, mossy fiber synaptic transmission is affected, suggesting a new entity of “mossy fiber synaptopathy.” Furthermore, in neurodegenerative diseases, the entorhinal-hippocampal circuit appears to be the first affected circuit, and the hippocampal mossy fiber synapse is one of the first impaired synapses. This suggests the possibility that the mossy fiber synapse may play a causal role in the memory impairments in these diseases. Conversely, the mossy fiber synapse could be used for therapeutically targeting complex neuropsychiatric or neurodegenerative diseases with unprecedented selectivity. Thus, the hippocampal mossy fiber synapse could become the first synapse in the history of neuroscience for which we reach complete understanding of synaptic biophysics, network function, and contribution to disease, and exploit this information for therapeutic purposes. Structure, biophysics, and network function of a cortical presynaptic terminal. (A) Structural analysis of hippocampal mossy fiber terminals on the apical dendrite of a single CA3 pyramidal neuron (golden yellow) by super-resolution microscopy. Different terminals represented in different colors. Modified from Michalska et al. (106). (B) Functional analysis of synaptic transmission at hippocampal mossy fiber synapses. Infrared videomicrograph; small pipette on top right attached to presynaptic terminal (red); large pipette on bottom left connected to postsynaptic neuron (blue). Reprinted (modified) from (29), with permission from Elsevier. (C) Network function of the hippocampal mossy fiber synapse in a model of pattern completion of the CA3 pyramidal neuron population. Proximal synapses, mossy fiber synapses; distal synapses, recurrent collateral CA3-CA3 synapses. Red, active; black, inactive inputs or cells. Reprinted (modified) from (11), with permission from Elsevier.",Review;JournalArticle,39,True,False,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_b889b7bbc3c4d76b,bd6321576f8efa8f91af60edb1638493a1d43d8d,core_audit,1,bd6321576f8efa8f91af60edb1638493a1d43d8d,Small brains for big science.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,90f7d16881a164be32e90b949af9f1314ee3ae81df11e6aa564567ae0861e364,batch_028,adjacent_relevant,['biological_application'],0.76,The brains of miniature insects offer insights into the evolution of brain design,Miniature insect brains and connectome stereotypy perspective.,[],True,low_confidence,A. Makarova; A. Polilov; D. Chklovskii,2021.0,Current Opinion in Neurobiology,10.1016/j.conb.2021.09.007,"As the study of the human brain is complicated by its sheer scale, complexity, and impracticality of invasive experiments, neuroscience research has long relied on model organisms. The brains of macaque, mouse, zebrafish, fruit fly, nematode, and others have yielded many secrets that advanced our understanding of the human brain. Here, we propose that adding miniature insects to this collection would reduce the costs and accelerate brain research. The smallest insects occupy a special place among miniature animals: despite their body sizes, comparable to unicellular organisms, they retain complex brains that include thousands of neurons. Their brains possess the advantages of those in insects, such as neuronal identifiability and the connectome stereotypy, yet are smaller and hence easier to map and understand. Finally, the brains of miniature insects offer insights into the evolution of brain design.",Review;JournalArticle,23,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_b8ad6936479c6e73,9d792e9eb485d1b7b90be90bcd50c2a3af71067e,core_audit,1,9d792e9eb485d1b7b90be90bcd50c2a3af71067e,Genetically encoded sensors for analysing neurotransmission among synaptically-connected neurons,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,addef049235a17a352b94fd3b9b2c177f692b79f0a2d640a33d5901090808749,batch_028,adjacent_relevant,"['synapse_inference', 'biological_application']",0.81,visualize neurotransmission named Split Protein HEmispheres for REconstitution (Sphere),Genetically encoded synaptic neurotransmission sensors for circuit mapping.,[],True,low_confidence,Yutaka Shindo; Keita Ashida; K. Masamoto; H. Takuwa; Manami Takahashi; Makoto Higuchi; Ryuto Ide; K. Hotta; K. Oka,2022.0,bioRxiv,10.1101/2022.04.03.486903,"Anatomical connectome mapping in small areas of the nervous system as well as large-scale detection of neuronal activity patterns have been respectively achieved; however, it is still challenging to evaluate the functional connections among anatomically-connected neurons in a large-scale nervous system. We have developed a novel method to visualize neurotransmission named Split Protein HEmispheres for REconstitution (Sphere). By splitting a sensor into two fragments and expressing them in pre- and postsynaptic neurons separately, functional neurotransmitter sensors can be reconstituted only at the synapses between those neurons. We developed a Sphere-SF-iGluSnFR to measure glutamate levels, and further demonstrated that this system is functional in cultured cells, worms, and mouse brains. Moreover, this system is applicable to sensors other than glutamate, and colour variants have also been developed. This could allow for brain-wide imaging of functional synaptic transmission among particular neurons and identification of important neuronal circuits in the nervous system.",,2,False,True,adjacent_relevant,adjacent,[],,0
work_b8ae78f1fd8ae67a,8b52ffdd7b2e2d21721c7090f1239f86bc1cb436,core_audit,1,8b52ffdd7b2e2d21721c7090f1239f86bc1cb436,Synaptic organization of visual space in primary visual cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,de8b456b65fda24366e435742d8dde5a4c59913651d2c4a717a0fa2bb78b1a72,batch_028,adjacent_relevant,"['biological_application', 'synapse_inference']",0.78,mapping spatial receptive fields in dendritic spines of mouse visual cortex neurons using two-photon calcium imaging,"V1 synaptic input organization from two-photon imaging, not EM connectome.",[],True,low_confidence,M. Iacaruso; Ioana Gasler; S. Hofer,2017.0,Nature,10.1038/nature23019,"How a sensory stimulus is processed and perceived depends on the surrounding sensory scene. In the visual cortex, contextual signals can be conveyed by an extensive network of intra- and inter-areal excitatory connections that link neurons representing stimulus features separated in visual space. However, the connectional logic of visual contextual inputs remains unknown; it is not clear what information individual neurons receive from different parts of the visual field, nor how this input relates to the visual features that a neuron encodes, defined by its spatial receptive field. Here we determine the organization of excitatory synaptic inputs responding to different locations in the visual scene by mapping spatial receptive fields in dendritic spines of mouse visual cortex neurons using two-photon calcium imaging. We find that neurons receive functionally diverse inputs from extended regions of visual space. Inputs representing similar visual features from the same location in visual space are more likely to cluster on neighbouring spines. Inputs from visual field regions beyond the receptive field of the postsynaptic neuron often synapse on higher-order dendritic branches. These putative long-range inputs are more frequent and more likely to share the preference for oriented edges with the postsynaptic neuron when the receptive field of the input is spatially displaced along the axis of the receptive field orientation of the postsynaptic neuron. Therefore, the connectivity between neurons with displaced receptive fields obeys a specific rule, whereby they connect preferentially when their receptive fields are co-oriented and co-axially aligned. This organization of synaptic connectivity is ideally suited for the amplification of elongated edges, which are enriched in the visual environment, and thus provides a potential substrate for contour integration and object grouping.",JournalArticle,213,False,True,adjacent_relevant,adjacent,[],,0
work_b8d1a760494a9230,ecfc9b0a60343603736cabae2088a754fc221d9b,unresolved,1,ecfc9b0a60343603736cabae2088a754fc221d9b,Beyond the wiring diagram: signalling through complex neuromodulator networks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6819a6102f8c89e2bfb902d12d6e43f8da64ab9d9b74a8f53021abed1e3de2b6,batch_028,adjacent_relevant,"['biological_application', 'structure_function_modeling']",0.76,"the neuronal wiring diagram alone is not sufficient to specify, and permit us to understand, the computation",Review of neuromodulator networks supplementing synaptic wiring diagrams.,[],True,low_confidence,V. Brezina,2010.0,Philosophical Transactions of the Royal Society B: Biological Sciences,10.1098/rstb.2010.0105,"During the computations performed by the nervous system, its 'wiring diagram'--the map of its neurons and synaptic connections--is dynamically modified and supplemented by multiple actions of neuromodulators that can be so complex that they can be thought of as constituting a biochemical network that combines with the neuronal network to perform the computation. Thus, the neuronal wiring diagram alone is not sufficient to specify, and permit us to understand, the computation that underlies behaviour. Here I review how such modulatory networks operate, the problems that their existence poses for the experimental study and conceptual understanding of the computations performed by the nervous system, and how these problems may perhaps be solved and the computations understood by considering the structural and functional 'logic' of the modulatory networks.",Review;JournalArticle,120,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_b8d5a00c3d287d93,aade82c7aeed132ba0606506c473fdcb3d794e9f,role_bridge,1,aade82c7aeed132ba0606506c473fdcb3d794e9f,Dense functional and molecular readout of a circuit hub in sensory cortex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1c09ee9d20902a52d38c5a30a72cf2a7170632e1d795626ae6dcb526359395e8,batch_028,adjacent_relevant,['biological_application'],0.74,combined population recordings using two-photon calcium imaging with spatial transcriptomics,Mouse S1 dense functional/molecular circuit readout without connectome mapping.,[],True,low_confidence,Cameron Condylis; Abed Ghanbari; Nikita Manjrekar; Karina Bistrong; Shenqin Yao; Z. Yao; T. Nguyen; Hongkui Zeng; Bosiljka Tasic; Jerry L. Chen,2021.0,bioRxiv,10.1126/science.abl5981,"Information processing in the neocortex is carried out by neuronal circuits composed of different cell types. Recent census of the neocortex using single cell transcriptomic profiling has uncovered more than 100 putative cell types which subdivide major classes of excitatory and inhibitory neurons into distinct subclasses. The extent to which this molecular classification predicts distinct functional roles during behavior is unclear. Here, we combined population recordings using two-photon calcium imaging with spatial transcriptomics using multiplexed fluorescent in situ hybridization to achieve dense functional and molecular readout of cortical circuits during behavior. We characterized task-related responses across major transcriptomic neuronal subclasses and types in layer 2/3 of primary somatosensory cortex as mice performed a tactile working memory task. We find that as neurons are segregated into increasingly discrete molecular types, their task-related properties continue to differentiate. We identify an excitatory cell type, Baz1a, that is highly driven by tactile stimuli. Baz1a neurons homeostatically maintain stimulus responsiveness during altered sensory experience and show persistent enrichment of subsets of immediately early genes including Fos. Measurements of functional and anatomical connectivity reveal that upper layer 2/3 Baz1a neurons preferentially innervate somatostatin-expressing inhibitory neurons. We propose that this connection motif reflects a sensory-driven circuit hub that orchestrates local sensory processing in superficial layers of the neocortex.",JournalArticle,80,True,False,adjacent_relevant,adjacent,[],,0
work_b93454c723b2401e,e2d8d31efa2f411c45e74b5e131d0edd20d3896f,unresolved,1,e2d8d31efa2f411c45e74b5e131d0edd20d3896f,Translating single-neuron axonal reconstructions into meso-scale connectivity statistics in the mouse somatosensory thalamus,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,589a8f064b01770f7c27b9c94aebc6c3b60e35350daef0985882dff0048fb28d,batch_028,adjacent_relevant,['biological_application'],0.73,"characterize the full diversity of 257 VPM neurons, obtained by combining data from the MouseLight and Braintell projects",Single-neuron axonal morphology workflow for thalamocortical connectomics.,['mesoscale_only'],True,low_confidence,Nestor Timonidis; Rembrandt Bakker; Mario Rubio-Teves; Carmen Alonso-Martínez; María García-Amado; F. Clascá; Paul H. Tiesinga,2023.0,Frontiers Neuroinformatics,10.3389/fninf.2023.1272243,"Characterizing the connectomic and morphological diversity of thalamic neurons is key for better understanding how the thalamus relays sensory inputs to the cortex. The recent public release of complete single-neuron morphological reconstructions enables the analysis of previously inaccessible connectivity patterns from individual neurons. Here we focus on the Ventral Posteromedial (VPM) nucleus and characterize the full diversity of 257 VPM neurons, obtained by combining data from the MouseLight and Braintell projects. Neurons were clustered according to their most dominantly targeted cortical area and further subdivided by their jointly targeted areas. We obtained a 2D embedding of morphological diversity using the dissimilarity between all pairs of axonal trees. The curved shape of the embedding allowed us to characterize neurons by a 1-dimensional coordinate. The coordinate values were aligned both with the progression of soma position along the dorsal-ventral and lateral-medial axes and with that of axonal terminals along the posterior-anterior and medial-lateral axes, as well as with an increase in the number of branching points, distance from soma and branching width. Taken together, we have developed a novel workflow for linking three challenging aspects of connectomics, namely the topography, higher order connectivity patterns and morphological diversity, with VPM as a test-case. The workflow is linked to a unified access portal that contains the morphologies and integrated with 2D cortical flatmap and subcortical visualization tools. The workflow and resulting processed data have been made available in Python, and can thus be used for modeling and experimentally validating new hypotheses on thalamocortical connectivity.",JournalArticle,5,False,True,adjacent_relevant,adjacent,[],,0
work_ba33cffaec20fe30,1237700e6597d77579aed5944f2d35cedd526d49,core_audit,1,1237700e6597d77579aed5944f2d35cedd526d49,Dopamine neuron synaptic connectivity defines physiological striatal domains,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,21eaf95e21d0c4c7c8cdfabd1e5a407f28a2bd43090d4877e86bed0e25b0d43e,batch_028,adjacent_relevant,"['biological_application', 'synapse_inference']",0.8,Dopamine neuron synaptic actions in cholinergic interneurons are the strongest and most complex,Striatal dopamine neuron synaptic connectivity electrophysiology mapping.,[],True,low_confidence,N. Chuhma; Soo Jung Oh; S. Rayport,2020.0,bioRxiv,10.1101/2020.10.11.334961,"Dopamine neurons projecting to the striatum control movement, cognition, and motivation. They do so via slower, dopamine volume transmission and also via faster synaptic dopamine, glutamate and GABA transmission. To define the scope of these synaptic actions, we recorded dopamine neuron synaptic currents in the four major classes of striatal neurons. This revealed that dopaminergic and GABAergic synaptic actions are widespread; glutamatergic synaptic actions are robust in the medial nucleus accumbens and the anterolateral dorsal striatum, mediating fast and slow excitation, respectively. Dopamine neuron synaptic actions in cholinergic interneurons are the strongest and most complex, involving all three transmitters, their multiple receptors, and are the most regionally heterogeneous. The caudal striatum forms a single domain with overall weak dopamine neuron synaptic actions. This synaptic mapping reveals that dopamine neuron synaptic actions extend across the entire striatum, are regionally heterogeneous and organized in physiological domains, determined mainly by their excitatory actions.",,1,False,True,adjacent_relevant,adjacent,[],,0
work_bae91c1d9f178e4f,87a34d54d6987915358e684f9c3a0f95e772c568,core_audit,1,87a34d54d6987915358e684f9c3a0f95e772c568,From Photons to Behaviors: Neural Implementations of Visual Behaviors in Drosophila,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a11186e9a03c59fd1e58e76a2e623e8be08cbb929130d088c5a41dcfc4c90a5e,batch_028,adjacent_relevant,['biological_application'],0.81,advances in connectomics have permitted the understanding of the physiological and anatomical details of the nervous system underlying complex visual behaviors,Drosophila visual behavior review citing connectomics advances.,[],True,low_confidence,Leesun Ryu; Sung Yong Kim; A. Kim,2022.0,Frontiers in Neuroscience,10.3389/fnins.2022.883640,"Neural implementations of visual behaviors in Drosophila have been dissected intensively in the past couple of decades. The availability of premiere genetic toolkits, behavioral assays in tethered or freely moving conditions, and advances in connectomics have permitted the understanding of the physiological and anatomical details of the nervous system underlying complex visual behaviors. In this review, we describe recent advances on how various features of a visual scene are detected by the Drosophila visual system and how the neural circuits process these signals and elicit an appropriate behavioral response. Special emphasis was laid on the neural circuits that detect visual features such as brightness, color, local motion, optic flow, and translating or approaching visual objects, which would be important for behaviors such as phototaxis, optomotor response, attraction (or aversion) to moving objects, navigation, and visual learning. This review offers an integrative framework for how the fly brain detects visual features and orchestrates an appropriate behavioral response.",Review;JournalArticle,21,False,True,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
work_bb2d4b0826e2349f,c19559a7db8d258c4d8f89aa9781ca66ce2cf2ee,unresolved,1,c19559a7db8d258c4d8f89aa9781ca66ce2cf2ee,Discovering and deciphering relationships across disparate data modalities,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e3e30e23f260efd2329a611877ac2eefaa6207e93aa52b51aaeb6c30893be087,batch_029,adjacent_relevant,['network_science'],0.72,"Multiscale Graph Correlation (MGC), is a dependence test that juxtaposes disparate data science techniques",General dependence test applied to genome/connectome relationships.,[],True,low_confidence,J. Vogelstein; Eric W. Bridgeford; Qing Wang; C. Priebe; M. Maggioni; Cencheng Shen,2016.0,eLife,10.7554/elife.41690,"Understanding the relationships between different properties of data, such as whether a genome or connectome has information about disease status, is increasingly important. While existing approaches can test whether two properties are related, they may require unfeasibly large sample sizes and often are not interpretable. Our approach, ‘Multiscale Graph Correlation’ (MGC), is a dependence test that juxtaposes disparate data science techniques, including k-nearest neighbors, kernel methods, and multiscale analysis. Other methods may require double or triple the number of samples to achieve the same statistical power as MGC in a benchmark suite including high-dimensional and nonlinear relationships, with dimensionality ranging from 1 to 1000. Moreover, MGC uniquely characterizes the latent geometry underlying the relationship, while maintaining computational efficiency. In real data, including brain imaging and cancer genetics, MGC detects the presence of a dependency and provides guidance for the next experiments to conduct.",JournalArticle,42,False,True,adjacent_relevant,adjacent,[],,0
work_bb38c758171f3527,fd0d267c7ca64dcb7622ca667e9c1dd12575f142,role_bridge,1,fd0d267c7ca64dcb7622ca667e9c1dd12575f142,NeuroMorphoVis: a collaborative framework for analysis and visualization of neuronal morphology skeletons reconstructed from microscopy stacks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5c109ad741f296260ad598730133e8c4281e0fbf6072c1d9156cc8106c126b26,batch_029,adjacent_relevant,"['infrastructure', 'reconstruction_segmentation']",0.8,"NeuroMorphoVis, an interactive, extensible and cross‐platform framework for building, visualizing and analyzing digital reconstructions of neuronal morphology skeletons",Neuronal morphology visualization framework supporting connectomics workflows.,[],True,low_confidence,M. Abdellah; J. Hernando; Stefan Eilemann; Samuel Lapere; N. Antille; H. Markram; F. Schürmann,2018.0,Bioinform.,10.1093/bioinformatics/bty231,"Motivation From image stacks to computational models, processing digital representations of neuronal morphologies is essential to neuroscientific research. Workflows involve various techniques and tools, leading in certain cases to convoluted and fragmented pipelines. The existence of an integrated, extensible and free framework for processing, analysis and visualization of those morphologies is a challenge that is still largely unfulfilled. Results We present NeuroMorphoVis, an interactive, extensible and cross‐platform framework for building, visualizing and analyzing digital reconstructions of neuronal morphology skeletons extracted from microscopy stacks. Our framework is capable of detecting and repairing tracing artifacts, allowing the generation of high fidelity surface meshes and high resolution volumetric models for simulation and in silico imaging studies. The applicability of NeuroMorphoVis is demonstrated with two case studies. The first simulates the construction of three‐dimensional profiles of neuronal somata and the other highlights how the framework is leveraged to create volumetric models of neuronal circuits for simulating different types of in vitro imaging experiments. Availability and implementation The source code and documentation are freely available on https://github.com/BlueBrain/NeuroMorphoVis under the GNU public license. The morphological analysis, visualization and surface meshing are implemented as an extensible Python API (Application Programming Interface) based on Blender, and the volume reconstruction and analysis code is written in C++ and parallelized using OpenMP. The framework features are accessible from a user‐friendly GUI (Graphical User Interface) and a rich CLI (Command Line Interface).",JournalArticle,56,True,False,adjacent_relevant,adjacent,['key_for_students'],key_for_students,1
